web-scraper-order,web-scraper-start-url,start_scraping,start_scraping-href,image-src,goal,Raised,people,time,updates,updates-href,createdby,shares
"1543711615-1050","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/jj9h7q-support-for-jess","https://d2g8igdw686xgo.cloudfront.net/34201586_1543067496953365_r.jpeg","of £15,000 goal","£2,452","92","Raised by 92 people in 7 days","null","","Created November 23, 2018","457"
"1543713632-1794","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/loveblackbusiness","","of $15,000 goal","$985","43","Raised by 43 people in 28 months","null","","null","509"
"1543713869-1882","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/business-launchbday-celebration","https://d2g8igdw686xgo.cloudfront.net/29736516_15257968900_r.jpeg","of $1,000 goal","$270","9","Raised by 9 people in 6 months","Updates   1","https://www.gofundme.com/business-launchbday-celebration#updates","Created May 8, 2018","98"
"1543711533-1020","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/remembering-marilyn-tison","https://d2g8igdw686xgo.cloudfront.net/34975080_154355809110959_r.jpeg","of $5,000 goal","$3,430","51","Raised by 51 people in 1 day","null","","Created November 30, 2018","202"
"1543713650-1800","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/future-business-leaders-state-comp","https://d2g8igdw686xgo.cloudfront.net/27383352_15174153920_r.jpg","of $500 goal","$500","7","Raised by 7 people in 10 months","Updates   1","https://www.gofundme.com/future-business-leaders-state-comp#updates","Created January 30, 2018","110"
"1543713829-1867","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/31dot2w","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/16370806_14804374370_r.jpg","of $5,000 goal","$1,695","26","Raised by 26 people in 24 months","null","","null","369"
"1543713001-1563","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/codysnewbusiness","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/14797683_fb_1475036699.0688_funds.jpg","of $1,000 goal","$425","10","Raised by 10 people in 26 months","Updates   5","https://www.gofundme.com/codysnewbusiness#updates","null","443"
"1543712665-1437","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/local-business-burned","https://d2g8igdw686xgo.cloudfront.net/30301640_15278778080_r.jpg","of $100,000 goal","$1,720","28","Raised by 28 people in 6 months","null","","Created June 1, 2018","21"
"1543713066-1584","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/1319Ari","https://d2g8igdw686xgo.cloudfront.net/25289686_1510418692.236.jpg","of $1,000 goal","$205","7","Raised by 7 people in 12 months","Updates   3","https://www.gofundme.com/1319Ari#updates","Created November 11, 2017","72"
"1543713550-1762","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-ashley039s-business-rebuild","https://d2g8igdw686xgo.cloudfront.net/32456888_1535335925869487_r.jpg","of $2,000 goal","$2,320","42","Raised by 42 people in 3 months","Updates   1","https://www.gofundme.com/help-ashley039s-business-rebuild#updates","Created August 26, 2018","350"
"1543711783-1102","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/making-mexico-odd","https://d2g8igdw686xgo.cloudfront.net/29019398_15233841980_r.jpeg","of $2,000 goal","$230","6","Raised by 6 people in 7 months","null","","Created April 10, 2018","115"
"1543711833-1121","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/wht-leadership-and-alumni-programme","https://d2g8igdw686xgo.cloudfront.net/30681260_1529334287713677_r.jpeg","of £600 goal","£349","30","Raised by 30 people in 5 months","Updates   1","https://www.gofundme.com/wht-leadership-and-alumni-programme#updates","Created June 18, 2018","15"
"1543712398-1333","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/n3gpu-starting-my-business","https://d2g8igdw686xgo.cloudfront.net/20755970_1496114842.4725.png","of $1,500 goal","$705","11","Raised by 11 people in 18 months","Updates   7","https://www.gofundme.com/n3gpu-starting-my-business#updates","null","131"
"1543712038-1199","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/sdtx5-i-would-like-to-start-a-business","https://d2g8igdw686xgo.cloudfront.net/33908632_1540165004278465_r.jpg","goal","$10,000","1 month","Campaign created 1 month ago","null","","Created October 21, 2018","null"
"1543712302-1301","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/restarting-the-family-business","https://d2g8igdw686xgo.cloudfront.net/21110204_1497209960.0061.jpg","of $50,000 goal","$835","11","Raised by 11 people in 17 months","Updates   5","https://www.gofundme.com/restarting-the-family-business#updates","null","99"
"1543712715-1456","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-keep-our-local-businesses","https://d2g8igdw686xgo.cloudfront.net/34384568_1541814752375400_r.jpeg","of $1,500 goal","$475","8","Raised by 8 people in 21 days","Updates   1","https://www.gofundme.com/help-keep-our-local-businesses#updates","Created November 9, 2018","30"
"1543711734-1088","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/david-beers-funeral-fund","https://d2g8igdw686xgo.cloudfront.net/28282284_15206265200_r.jpeg","of $5,000 goal","$510","11","Raised by 11 people in 8 months","Updates   1","https://www.gofundme.com/david-beers-funeral-fund#updates","Created March 9, 2018","117"
"1543712952-1544","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/keep-sylvias-business-going","https://d2g8igdw686xgo.cloudfront.net/23955816_1505675315.7508.jpg","of $30,000 goal","$1,795","26","Raised by 26 people in 14 months","null","","Created September 17, 2017","115"
"1543713501-1743","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/huey-sbusiness","https://d2g8igdw686xgo.cloudfront.net/23607004_1504548765.6152.jpg","of $50,000 goal","$11,979","67","Raised by 67 people in 15 months","Updates   2","https://www.gofundme.com/huey-sbusiness#updates","Created September 4, 2017","151"
"1543712063-1209","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/wjzww-i-want-to-start-my-own-business","https://d2g8igdw686xgo.cloudfront.net/34701010_1542706737794015_r.jpeg","goal","£1,000","11 days","Campaign created 11 days ago","null","","Created November 20, 2018","null"
"1543712895-1522","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/race-advisors","","of $3,000 goal","$1,477","39","Raised by 39 people in 12 months","Updates   3","https://www.gofundme.com/race-advisors#updates","Created November 20, 2017","63"
"1543711613-1049","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/q7v9vr-laser-fund","https://d2g8igdw686xgo.cloudfront.net/34379686_1541803394628252_r.jpeg","of $5,000 goal","$5,755","151","Raised by 151 people in 22 days","Updates   3","https://www.gofundme.com/q7v9vr-laser-fund#updates","Created November 9, 2018","10"
"1543713952-1912","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-nat-rebuild-his-business","https://d2g8igdw686xgo.cloudfront.net/34654392_1542578383615769_r.jpeg","of $25,000 goal","$4,760","67","Raised by 67 people in 13 days","null","","Created November 18, 2018","269"
"1543711546-1025","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/saveclayknobfarm","","of $263,426 goal","$120,195","3,263","Raised by 3,263 people in 15 months","null","","Created August 29, 2017","13K"
"1543713988-1924","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/paradisecastartingover","https://d2g8igdw686xgo.cloudfront.net/34413480_1541911476491977_r.jpeg","of $25,000 goal","$10,400","81","Raised by 81 people in 20 days","null","","Created November 10, 2018","632"
"1543711585-1039","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/phoenix-rising-through-the-ashes","https://d2g8igdw686xgo.cloudfront.net/34774156_1543262170332427_r.jpeg","of $25,000 goal","$8,202","89","Raised by 89 people in 6 days","Updates   1","https://www.gofundme.com/phoenix-rising-through-the-ashes#updates","Created November 25, 2018","392"
"1543713046-1576","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/4s8k7-complete-loss-of-home-property-amp-business","https://d2g8igdw686xgo.cloudfront.net/34823474_1543138434444660_r.jpeg","of $25,000 goal","$448","7","Raised by 7 people in 6 days","null","","Created November 25, 2018","30"
"1543712699-1450","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/hood-certified-510-business-startup","https://d2g8igdw686xgo.cloudfront.net/32675078_1536983731151402_r.jpeg","of $2,000 goal","$320","10","Raised by 10 people in 2 months","Updates   1","https://www.gofundme.com/hood-certified-510-business-startup#updates","Created September 3, 2018","95"
"1543713404-1707","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/alyciahill","https://d2g8igdw686xgo.cloudfront.net/_1534903210952390_r.jpg","of $15,000 goal","$600","16","Raised by 16 people in 3 months","null","","Created August 15, 2018","56"
"1543711650-1061","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/tea-amp-sympathy-need-your-sympathy","https://d2g8igdw686xgo.cloudfront.net/34516142_1542207937895793_r.jpeg","of $100,000 goal","$34,575","545","Raised by 545 people in 17 days","null","","Created November 14, 2018","3.1K"
"1543713933-1905","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/drew-ford-needs-your-help","https://d2g8igdw686xgo.cloudfront.net/25122454_1526167152.6373.png","of $10,000 goal","$5,675","135","Raised by 135 people in 13 months","Updates   15","https://www.gofundme.com/drew-ford-needs-your-help#updates","Created November 4, 2017","510"
"1543712005-1186","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/eco-friendly-hotel-business","https://d2g8igdw686xgo.cloudfront.net/31772444_1533053861753421_r.jpeg","goal","$960","3 months","Campaign created 3 months ago","null","","Created August 5, 2018","null"
"1543712430-1344","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/helping-to-rebuild-business","https://d2g8igdw686xgo.cloudfront.net/24499308_1507465614.2328.jpg","of $1,000 goal","$555","16","Raised by 16 people in 13 months","Updates   3","https://www.gofundme.com/helping-to-rebuild-business#updates","Created October 8, 2017","79"
"1543713441-1721","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/bandsmas-home-and-business-fire","https://d2g8igdw686xgo.cloudfront.net/22633020_1501357873.0972.jpg","of $10,000 goal","$6,675","35","Raised by 35 people in 16 months","Updates   3","https://www.gofundme.com/bandsmas-home-and-business-fire#updates","Created July 29, 2017","278"
"1543713601-1782","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/let039s-start-my-real-estate-business","https://d2g8igdw686xgo.cloudfront.net/31839240_1534018319336019_r.jpg","of $3,800 goal","$6,300","64","Raised by 64 people in 4 months","Updates   3","https://www.gofundme.com/let039s-start-my-real-estate-business#updates","Created August 2, 2018","265"
"1543713612-1786","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/stolen-business-equipment","https://d2g8igdw686xgo.cloudfront.net/22779882_15018617060_r.jpeg","of $2,000 goal","$1,125","24","Raised by 24 people in 16 months","Updates   1","https://www.gofundme.com/stolen-business-equipment#updates","Created August 4, 2017","229"
"1543712297-1299","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-mark-start-his-businesses","https://d2g8igdw686xgo.cloudfront.net/26858634_1515682182.702.jpg","of $4,000 goal","$605","15","Raised by 15 people in 10 months","null","","Created January 10, 2018","45"
"1543712576-1403","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/PaigeReilly","https://d2g8igdw686xgo.cloudfront.net/32546176_1535585746161798_r.jpeg","of $800 goal","$325","11","Raised by 11 people in 3 months","Updates   3","https://www.gofundme.com/PaigeReilly#updates","Created August 29, 2018","41"
"1543713281-1662","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/camp-fire-took-our-homes-amp-business","https://d2g8igdw686xgo.cloudfront.net/34405466_1541888658610426_r.jpeg","of $10,000 goal","$3,335","26","Raised by 26 people in 21 days","null","","Created November 10, 2018","60"
"1543713913-1899","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/support-each-other039s-business","https://d2g8igdw686xgo.cloudfront.net/33800758_1539737563603396_r.jpeg","of $300 goal","$70","12","Raised by 12 people in 1 month","null","","Created October 16, 2018","40"
"1543713689-1815","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/new-business-location","https://d2g8igdw686xgo.cloudfront.net/17585052_1484859623.3126.jpg","of $25,000 goal","$1,030","11","Raised by 11 people in 22 months","Updates   1","https://www.gofundme.com/new-business-location#updates","null","96"
"1543713044-1575","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/sadio-solar","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/15834867_1478637210.6637.jpeg","of $1,255 goal","$1,445","28","Raised by 28 people in 25 months","Updates   7","https://www.gofundme.com/sadio-solar#updates","null","131"
"1543713469-1732","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/campfire-victim-restarting-business","https://d2g8igdw686xgo.cloudfront.net/34441178_154209073399650_r.jpg","of $10,000 goal","$1,135","9","Raised by 9 people in 19 days","Updates   1","https://www.gofundme.com/campfire-victim-restarting-business#updates","Created November 11, 2018","143"
"1543712160-1247","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/ghdmb-business-startup","https://d2g8igdw686xgo.cloudfront.net/32475922_1535409167770945_r.jpeg","goal","$50,000","3 months","Campaign created 3 months ago","null","","Created August 27, 2018","8"
"1543712536-1387","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/cafe-coc-quotbusiness-developmentquot","https://d2g8igdw686xgo.cloudfront.net/34220942_1541317711980056_r.jpeg","of £950 goal","£103","6","Raised by 6 people in 27 days","null","","Created November 4, 2018","83"
"1543711990-1180","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/5t9ilg8","https://d2g8igdw686xgo.cloudfront.net/31320334_1531758330637675_r.jpg","goal","$1,000","4 months","Campaign created 4 months ago","null","","Created July 14, 2018","null"
"1543713267-1657","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/with-bogart-a-business-startup","https://d2g8igdw686xgo.cloudfront.net/23597280_1532653910264604_r.jpeg","of $2,500 goal","$3,130","34","Raised by 34 people in 4 months","null","","Created July 24, 2018","181"
"1543713871-1883","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/aqqq40","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/1607868_1403734411.2872.jpg","of $85,000 goal","$13,423","285","Raised by 285 people in 53 months","Updates   23","https://www.gofundme.com/aqqq40#updates","null","4.1k"
"1543713664-1805","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/bowman-family-fair-business-fire","https://d2g8igdw686xgo.cloudfront.net/29061114_15234985260_r.jpg","of $100,000 goal","$5,220","58","Raised by 58 people in 7 months","null","","Created April 11, 2018","413"
"1543713372-1695","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/save-wave","","of $60,000 goal","$13,230","107","Raised by 107 people in 2 months","Updates   1","https://www.gofundme.com/save-wave#updates","Created September 6, 2018","692"
"1543713976-1920","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/AlyssaE","https://d2g8igdw686xgo.cloudfront.net/20546908_fb_1495325111.1176_funds.jpg","of $2,000 goal","$2,075","23","Raised by 23 people in 18 months","Updates   1","https://www.gofundme.com/AlyssaE#updates","Created May 20, 2017","27"
"1543711491-1004","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/gemma039s-medical-bills","https://d2g8igdw686xgo.cloudfront.net/33069506_1537289734213223_r.jpeg","of $2,500 goal","$815","32","Raised by 32 people in 2 months","Updates   5","https://www.gofundme.com/gemma039s-medical-bills#updates","Created September 18, 2018","1.0k"
"1543711787-1104","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/galbraithmedicalfund","https://d2g8igdw686xgo.cloudfront.net/33186924_1537906876283121_r.jpg","of $2,500 goal","$1,840","34","Raised by 34 people in 2 months","null","","Created September 22, 2018","715"
"1543713547-1761","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-natasha-start-her-business","https://d2g8igdw686xgo.cloudfront.net/28720932_1522293763.8846.jpg","of $15,000 goal","$28,741","521","Raised by 521 people in 8 months","null","","Created March 28, 2018","179"
"1543712312-1305","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/3k2jwjuhk","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/5523406_1438560267.2752.png","of $600 goal","$710","29","Raised by 29 people in 40 months","null","","null","44"
"1543712956-1546","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/2nzned22","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/14366745_1473382028.0632.jpg","of $5,000 goal","$3,815","64","Raised by 64 people in 27 months","Updates   1","https://www.gofundme.com/2nzned22#updates","null","448"
"1543713358-1690","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/latisha-business","https://d2g8igdw686xgo.cloudfront.net/23097118_1504215694.9326.jpg","of $500,000 goal","$400","12","Raised by 12 people in 15 months","Updates   2","https://www.gofundme.com/latisha-business#updates","Created August 31, 2017","225"
"1543711504-1009","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-buy-new-work-equipment","https://d2g8igdw686xgo.cloudfront.net/34042852_1540602788657913_r.jpeg","of $5,000 goal","$5,000","55","Raised by 55 people in 1 month","null","","Created October 26, 2018","77"
"1543713252-1651","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/toxic-algae-closed-down-my-business","https://d2g8igdw686xgo.cloudfront.net/32184674_1534389400858506_r.jpeg","of $5,000 goal","$1,025","20","Raised by 20 people in 3 months","Updates   4","https://www.gofundme.com/toxic-algae-closed-down-my-business#updates","Created August 19, 2018","344"
"1543712318-1307","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/h8q5ar-small-business-startup","https://d2g8igdw686xgo.cloudfront.net/25130062_1540136734845976_r.jpeg","of $2,000 goal","$560","10","Raised by 10 people in 29 days","null","","Created November 2, 2018","26"
"1543712056-1206","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/6ewcgwg","https://d2g8igdw686xgo.cloudfront.net/34558292_1542309347754790_r.jpg","goal","$2,500","16 days","Campaign created 16 days ago","null","","Created November 15, 2018","null"
"1543712767-1475","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/vincents-3d-printer-fund","https://d2g8igdw686xgo.cloudfront.net/25081482_1509627870.9334.jpg","of $4,000 goal","$2,020","29","Raised by 29 people in 13 months","Updates   6","https://www.gofundme.com/vincents-3d-printer-fund#updates","Created November 2, 2017","68"
"1543711873-1135","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-local-start-business","https://d2g8igdw686xgo.cloudfront.net/26878326_15236574020_r.jpeg","goal","$1,000","7 months","Campaign created 7 months ago","null","","Created April 13, 2018","null"
"1543712184-1257","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/buildingblackbusiness","https://d2g8igdw686xgo.cloudfront.net/35001448_1543651011577026_r.jpeg","of $2,500 goal","$10","1","Raised by 1 person in 16 hours","null","","Created December 1, 2018","null"
"1543712425-1342","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/ISLPGabija","https://d2g8igdw686xgo.cloudfront.net/27152676_15187618640_r.jpg","of $5,000 goal","$4,265","29","Raised by 29 people in 10 months","null","","Created January 22, 2018","37"
"1543713277-1660","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/family-business-destroyed-by-irma","https://d2g8igdw686xgo.cloudfront.net/24084690_15063086160_r.jpg","of $50,000 goal","$9,625","27","Raised by 27 people in 14 months","Updates   4","https://www.gofundme.com/family-business-destroyed-by-irma#updates","Created September 21, 2017","249"
"1543711497-1006","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-bryan-kidwell039s-walk-again","https://d2g8igdw686xgo.cloudfront.net/32456136_1535325613295205_r.jpeg","of $150,000 goal","$112,651","918","Raised by 918 people in 3 months","Updates   6","https://www.gofundme.com/help-bryan-kidwell039s-walk-again#updates","Created August 26, 2018","2.2k"
"1543713990-1925","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/Tetra","https://d2g8igdw686xgo.cloudfront.net/25300316_1514491389.428.jpg","of $4,000 goal","$1,915","27","Raised by 27 people in 12 months","Updates   1","https://www.gofundme.com/Tetra#updates","Created November 28, 2017","51"
"1543711851-1128","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-with-my-teenage-business","https://d2g8igdw686xgo.cloudfront.net/26150224_1513119862.1516.jpg","goal","£100","11 months","Campaign created 11 months ago","null","","Created December 12, 2017","null"
"1543713151-1617","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/help-save-my-business-dreams","https://d2g8igdw686xgo.cloudfront.net/19157360_1491274763.934.jpg","of $10,000 goal","$1,330","5","Raised by 5 people in 20 months","Updates   3","https://www.gofundme.com/help-save-my-business-dreams#updates","null","65"
"1543713854-1876","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/journeywomen-back-in-business","https://d2g8igdw686xgo.cloudfront.net/30108080_15271225510_r.jpeg","of $2,500 goal","$2,885","139","Raised by 139 people in 6 months","null","","Created May 23, 2018","53"
"1543711925-1155","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/a-small-business-for-big-dreams","https://d2g8igdw686xgo.cloudfront.net/29351454_1524500870.4459.jpg","goal","$500","7 months","Campaign created 7 months ago","null","","Created April 23, 2018","null"
"1543713938-1907","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/tragedy-is-still-tough-buisness","https://d2g8igdw686xgo.cloudfront.net/29824420_15260834540_r.jpeg","of $10,000 goal","$1,300","19","Raised by 19 people in 6 months","Updates   1","https://www.gofundme.com/tragedy-is-still-tough-buisness#updates","Created May 11, 2018","60"
"1543711543-1024","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/the-gang-raises-money","https://d2g8igdw686xgo.cloudfront.net/23192590_1503433533.2503.jpg","of $1,800 goal","$2,035","49","Raised by 49 people in 15 months","Updates   2","https://www.gofundme.com/the-gang-raises-money#updates","Created August 22, 2017","276"
"1543712272-1290","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/CrystalEmporium","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/5160261_1435933182.1872.jpg","of $2,500 goal","$168","4","Raised by 4 people in 41 months","Updates   6","https://www.gofundme.com/CrystalEmporium#updates","null","32"
"1543713172-1625","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/noni-sbusinessschoolfund","https://d2g8igdw686xgo.cloudfront.net/25058690_1513087271.0431.jpg","of $10,000 goal","$1,195","18","Raised by 18 people in 11 months","Updates   4","https://www.gofundme.com/noni-sbusinessschoolfund#updates","Created December 13, 2017","323"
"1543711588-1040","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/motor-home-for-fire-victims","https://d2g8igdw686xgo.cloudfront.net/34621424_1543483339342647_r.jpeg","of $20,000 goal","$13,956","173","Raised by 173 people in 14 days","Updates   13","https://www.gofundme.com/motor-home-for-fire-victims#updates","Created November 17, 2018","1.1K"
"1543713697-1818","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/missys-homebusiness","https://d2g8igdw686xgo.cloudfront.net/24534478_1507588511.4698.jpg","of $15,000 goal","$10,020","76","Raised by 76 people in 13 months","null","","Created October 9, 2017","395"
"1543713187-1630","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/uganda-work-for-life-mission","https://d2g8igdw686xgo.cloudfront.net/22205966_fb_1499879137.7618_funds.jpg","of $3,500 goal","$1,899","32","Raised by 32 people in 16 months","null","","Created July 12, 2017","161"
"1543712949-1543","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/houston-veterans-business-battle","https://d2g8igdw686xgo.cloudfront.net/17337376_1484061207.7877.jpg","of $10,000 goal","$3,410","26","Raised by 26 people in 23 months","null","","null","114"
"1543713337-1682","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/helping-to-get-pj-back-in-business","https://d2g8igdw686xgo.cloudfront.net/25051080_1511040364.6433.jpg","of $20,000 goal","$2,075","20","Raised by 20 people in 12 months","Updates   6","https://www.gofundme.com/helping-to-get-pj-back-in-business#updates","Created November 18, 2017","98"
"1543712377-1325","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/8e4fm-help-me-start-my-business","https://d2g8igdw686xgo.cloudfront.net/30228180_15276195550_r.jpeg","of $2,000 goal","$800","7","Raised by 7 people in 6 months","null","","Created May 29, 2018","17"
"1543712356-1317","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/489avo","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/633009_1388818668.8075.jpg","of $7,517 goal","$1,030","29","Raised by 29 people in 63 months","Updates   26","https://www.gofundme.com/489avo#updates","null","410"
"1543711988-1179","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/zcehsa-small-business-startup","https://d2g8igdw686xgo.cloudfront.net/31319896_1531603165439326_r.jpeg","goal","$5,000","4 months","Campaign created 4 months ago","null","","Created July 14, 2018","null"
"1543712891-1521","https://www.gofundme.com/mvc.php?route=homepage_norma/search&term=business","","https://www.gofundme.com/artist-meforeaday","https://2dbdd5116ffa30a49aa8-c03f075f8191fb4e60e74b907071aee8.ssl.cf1.rackcdn.com/15170585_1476999603.6725.jpg","of $3,350 goal","$1,145","21","Raised by 21 people in 26 months","Updates   17","https://www.gofundme.com/artist-meforeaday#updates","null","126"
